DATE,TIME,VOLTAGE,CURRENT,PF,POWER (KW),"""WEEKEND/WEEKDAY""",SEASON,Temp (F),Humidity (%),Substation Shutdown,F1,F2,F3,F4,Jul-Oct-,Rainy,0
02-12-2021,12-00,11.6,122,0.95,2329,0,1,81,45,,1,,1,,,,
02-12-2021,13-00,11.3,122,0.95,2268,0,1,76,67,,,,,,,,
02-12-2021,14-00,11.3,120,0.95,2231,0,1,76,67,,,,,,,,
02-12-2021,15-00,11.3,118,0.95,2194,0,1,76,67,,,,,,,,
02-12-2021,16-00,11.3,118,0.95,2194,0,1,73,83,,,,,,,,
02-12-2021,17-00,11.3,115,0.95,2138,0,1,73,83,,,,,,,,
02-12-2021,18-00,11.3,105,0.95,1952,0,1,73,83,,,,,,,,
02-12-2021,19-00,11.6,63,0.95,1202,0,1,69,95,,,,,,,,
02-12-2021,20-00,11.6,60,0.95,1145,0,1,69,95,,,,,,,,
02-12-2021,21-00,11.6,54,0.95,1031,0,1,69,95,,,,,,,,
02-12-2021,22-00,11.6,51,0.95,973,0,1,70,93,,,,,,,,
02-12-2021,23-00,11.6,46,0.95,878,0,1,70,93,,,,,,,,
02-12-2021,00-00,11.6,44,0.95,840,0,1,70,93,,,,,,,,
03-12-2021,01-00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
03-12-2021,02-00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
03-12-2021,03-00,11.6,79,0.94,1492,0,1,73,81,,,,,,,,
03-12-2021,04-00,11.6,79,0.94,1492,0,1,80,59,,,,,,,,
03-12-2021,05-00,11.5,86,0.94,1610,0,1,80,59,,,,,,,,
03-12-2021,06-00,11.3,93,0.94,1711,0,1,80,59,,,,,,,,
03-12-2021,07-00,11.3,105,0.94,1932,0,1,86,41,,,,,,,,
03-12-2021,08-00,11.4,119,0.94,2209,0,1,86,41,,,,,,,,
03-12-2021,09-00,11.4,126,0.94,2339,0,1,86,41,,,,,,,,
03-12-2021,10-00,11.4,121,0.94,2246,0,1,80,56,,,,,,,,
03-12-2021,11-00,11.5,128,0.94,2397,0,1,80,56,,1,,,,,,
03-12-2021,12-00,11.4,124,0.94,2302,0,1,80,56,,,,,,,,
03-12-2021,13-00,11.5,126,0.94,2359,0,1,73,79,,,,,,,,
03-12-2021,14-00,11.5,124,0.94,2322,0,1,73,79,,,,,,,,
03-12-2021,15-00,11.5,122,0.94,2284,0,1,73,79,,,,,,,,
03-12-2021,16-00,11.4,126,0.94,2339,0,1,70,85,,,,,,,,
03-12-2021,17-00,11.5,120,0.94,2247,0,1,70,85,,,,,,,,
03-12-2021,18-00,11.7,112,0.94,2133,0,1,70,85,,,,,,,,
03-12-2021,19-00,11.6,62,0.94,1171,0,1,72,86,,,,,,,,
03-12-2021,20-00,11.6,62,0.94,1171,0,1,72,86,,,,,,,,
03-12-2021,21-00,11.6,54,0.94,1020,0,1,72,86,,,,,,,,
03-12-2021,22-00,11.7,48,0.94,914,0,1,67,92,,,,,,,,
03-12-2021,23-00,11.7,44,0.94,838,0,1,67,92,,,,,,,,
03-12-2021,00-00,11.7,44,0.94,838,0,1,67,92,,,,,,,,
04-12-2021,01-00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
04-12-2021,02-00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
04-12-2021,03-00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
04-12-2021,04-00,11.6,74,0.94,1398,0,1,71,82,,,,,,,,
04-12-2021,05-00,11.5,78,0.94,1460,0,1,71,82,,,,,,,,
04-12-2021,06-00,11.6,96,0.94,1813,0,1,84,31,,,,,,,,
04-12-2021,07-00,11.4,116,0.94,2153,0,1,84,31,,,,,,,,
04-12-2021,08-00,11.4,124,0.94,2302,0,1,84,31,,,,,,,,
04-12-2021,09-00,11.5,129,0.94,2415,0,1,84,31,,,,,,,,
04-12-2021,10-00,11.5,124,0.94,2322,0,1,81,40,,,,,,,,
04-12-2021,11-00,11.4,124,0.94,2302,0,1,81,40,,,,,,,,
04-12-2021,12-00,11.5,126,0.94,2359,0,1,81,40,,,,,,,,
04-12-2021,13-00,11.5,131,0.94,2453,0,1,72,76,,,,,,,,
04-12-2021,14-00,11.5,130,0.94,2434,0,1,72,76,,,,,,,,
04-12-2021,15-00,11.4,131,0.94,2431,0,1,72,76,,,,,,,,
04-12-2021,16-00,11.4,134,0.94,2487,0,1,69,85,,,,,,,,
04-12-2021,17-00,11.5,122,0.94,2284,0,1,69,85,,,,,,,,
04-12-2021,18-00,11.7,115,0.94,2191,0,1,69,85,,,,,,,,
04-12-2021,19-00,11.7,62,0.94,1181,0,1,68,88,,,,,,,,
04-12-2021,20-00,11.7,50,0.94,952,0,1,68,88,,,,,,,,
04-12-2021,21-00,11.7,55,0.94,1048,0,1,68,88,,,,,,,,
04-12-2021,22-00,11.7,50,0.94,952,0,1,68,88,,,,,,,,
04-12-2021,23-00,11.7,44,0.94,838,0,1,68,88,,,,,,,,
04-12-2021,00-00,11.7,44,0.94,838,0,1,71,89,,,,,,,,
05-12-2021,01-00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
05-12-2021,02-00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
05-12-2021,03-00,11.6,74,0.94,1398,1,1,71,89,,,,,,,,
05-12-2021,04-00,11.5,74,0.94,1386,1,1,81,48,,,,,,,,
05-12-2021,05-00,11.4,80,0.94,1485,1,1,81,48,,,,,,,,
05-12-2021,06-00,11.3,93,0.94,1711,1,1,81,48,,,,,,,,
05-12-2021,07-00,11.2,104,0.94,1896,1,1,85,32,,,,,,,,
05-12-2021,08-00,11.4,112,0.94,2079,1,1,85,32,,,,,,,,
05-12-2021,09-00,11.4,139,0.94,2580,1,1,85,32,,,,,,,,
05-12-2021,10-00,11.3,147,0.94,2704,1,1,82,44,,,,,,,,
05-12-2021,11-00,11.3,151,0.94,2778,1,1,82,44,,,,,,,,
05-12-2021,12-00,11.3,151,0.94,2778,1,1,82,44,,,,,,,,
05-12-2021,13-00,11.4,146,0.94,2710,1,1,73,81,,,,,,,,
05-12-2021,14-00,11.5,138,0.94,2584,1,1,73,81,,,,,,,,
05-12-2021,15-00,11.5,138,0.94,2584,1,1,73,81,,,,,,,,
05-12-2021,16-00,11.4,139,0.94,2580,1,1,70,87,,,,,,,,
05-12-2021,17-00,11.5,120,0.94,2247,1,1,70,87,,,,,,,,
05-12-2021,18-00,11.6,118,0.94,2229,1,1,70,87,,,,,,,,
05-12-2021,19-00,11.7,62,0.94,1181,1,1,70,87,,,,,,,,
05-12-2021,20-00,11.7,58,0.94,1105,1,1,67,90,,,,,,,,
05-12-2021,21-00,11.7,55,0.94,1048,1,1,67,90,,,,,,,,
05-12-2021,22-00,11.7,50,0.94,952,1,1,67,90,,,,,,,,
05-12-2021,23-00,11.7,44,0.94,838,1,1,67,90,,,,,,,,
05-12-2021,00-00,11.7,44,0.94,838,1,1,67,90,,,,,,,,
06-12-2021,01-00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
06-12-2021,02-00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
06-12-2021,03-00,11.5,83,0.95,1571,0,1,72,84,,,,,,,,
06-12-2021,04-00,11.5,83,0.95,1571,0,1,83,56,,,,,,,,
06-12-2021,05-00,11.4,89,0.95,1669,0,1,83,56,,,,,,,,
06-12-2021,06-00,11.2,99,0.95,1824,0,1,83,56,,,,,,,,
06-12-2021,07-00,11.2,117,0.95,2156,0,1,87,39,,,,,,,,
06-12-2021,08-00,11.3,125,0.95,2324,0,1,87,39,,,,,,,,
06-12-2021,09-00,11.2,132,0.95,2433,0,1,87,39,,,,,,,,
06-12-2021,10-00,11.3,128,0.95,2380,0,1,82,55,,,,,,,,
06-12-2021,11-00,11.2,130,0.95,2396,0,1,82,55,,,,,,,,
06-12-2021,12-00,11.4,130,0.95,2439,0,1,82,55,,,,,,,,
06-12-2021,13-00,11.4,124,0.95,2326,0,1,73,78,,,,,,,,
06-12-2021,14-00,11.4,122,0.95,2288,0,1,73,78,,,,,,,,
06-12-2021,15-00,11.4,122,0.95,2288,0,1,73,78,,,,,,,,
06-12-2021,16-00,11.3,124,0.95,2306,0,1,70,83,,,,,,,,
06-12-2021,17-00,11.4,116,0.95,2176,0,1,70,83,,,,,,,,
06-12-2021,18-00,11.8,109,0.95,2116,0,1,70,83,,,,,,,,
06-12-2021,19-00,11.7,61,0.95,1174,0,1,68,90,,,,,,,,
06-12-2021,20-00,11.7,61,0.95,1174,0,1,68,90,,,,,,,,
06-12-2021,21-00,11.6,51,0.95,973,0,1,68,90,,,,,,,,
06-12-2021,22-00,11.6,49,0.95,935,0,1,66,92,,,,,,,,
06-12-2021,23-00,11.6,44,0.95,840,0,1,66,92,,,,,,,,
06-12-2021,00-00,11.5,44,0.95,833,0,1,66,92,,,,,,,,
07-12-2021,01-00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
07-12-2021,02-00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
07-12-2021,03-00,11.4,69,0.94,1281,0,1,71,89,,,,,,,,
07-12-2021,04-00,11.4,69,0.94,1281,0,1,81,52,,,,,,,,
07-12-2021,05-00,11.4,78,0.94,1448,0,1,81,52,,,,,,,,
07-12-2021,06-00,11.4,89,0.94,1652,0,1,81,52,,,,,,,,
07-12-2021,07-00,11.2,134,0.94,2443,0,1,84,37,,,,,,,,
07-12-2021,08-00,11.2,144,0.94,2626,0,1,84,37,,,,,,,,
07-12-2021,09-00,11.5,149,0.94,2790,0,1,84,37,,,,,,,,
07-12-2021,10-00,11.5,140,0.94,2621,0,1,81,44,,,,,,,,
07-12-2021,11-00,11.5,144,0.94,2696,0,1,81,44,,,,,,,,
07-12-2021,12-00,11.4,139,0.94,2580,0,1,81,44,,,,,,,,
07-12-2021,13-00,11.6,141,0.94,2663,0,1,73,79,,,,,,,,
07-12-2021,14-00,11.2,136,0.94,2480,0,1,73,79,,,,,,,,
07-12-2021,15-00,11.3,120,0.94,2208,0,1,73,79,,,1,,,,,
07-12-2021,16-00,11.2,132,0.94,2407,0,1,70,89,,,1,,,,,
07-12-2021,17-00,11.5,140,0.94,2621,0,1,70,89,,,,,,,,
07-12-2021,18-00,11.7,122,0.94,2324,0,1,70,89,,,,,,,,
07-12-2021,19-00,11.7,61,0.94,1162,0,1,67,90,,,,,,,,
07-12-2021,20-00,11.6,61,0.94,1152,0,1,67,90,,,,,,,,
07-12-2021,21-00,11.6,51,0.94,963,0,1,67,90,,,,,,,,
07-12-2021,22-00,11.6,49,0.94,925,0,1,67,94,,,,,,,,
07-12-2021,23-00,11.6,44,0.94,831,0,1,67,94,,,,,,,,
07-12-2021,00-00,11.5,44,0.94,824,0,1,67,94,,,,,,,,
08-12-2021,01-00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
08-12-2021,02-00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
08-12-2021,03-00,11.4,84,0.93,1543,0,1,70,89,,,,,,,,
08-12-2021,04-00,11.4,84,0.93,1543,0,1,80,50,,,,,,,,
08-12-2021,05-00,11.3,88,0.93,1602,0,1,80,50,,,,,,,,
08-12-2021,06-00,11.2,100,0.93,1804,0,1,80,50,,,,,,,,
08-12-2021,07-00,11.5,120,0.93,2223,0,1,85,30,,,,,,,,
08-12-2021,08-00,11.4,137,0.93,2516,0,1,85,30,,,,,,,,
08-12-2021,09-00,11.4,137,0.93,2516,0,1,85,30,,,,,,,,
08-12-2021,10-00,11.5,132,0.93,2445,0,1,82,36,,,,,,,,
08-12-2021,11-00,11.5,130,0.93,2408,0,1,82,36,,,,,,,,
08-12-2021,12-00,11.5,128,0.93,2371,0,1,82,36,,,,,,,,
08-12-2021,13-00,11.6,128,0.93,2392,0,1,74,78,,,,,,,,
08-12-2021,14-00,11.4,128,0.93,2350,0,1,74,78,,,,,,,,
08-12-2021,15-00,11.4,130,0.93,2387,0,1,74,78,,,,,,,,
08-12-2021,16-00,11.4,127,0.93,2332,0,1,70,87,,,,,,,,
08-12-2021,17-00,11.6,124,0.93,2317,0,1,70,87,,,,,,,,
08-12-2021,18-00,11.8,118,0.93,2243,0,1,70,87,,,,,,,,
08-12-2021,19-00,11.7,62,0.93,1168,0,1,68,92,,,,,,,,
08-12-2021,20-00,11.7,59,0.93,1112,0,1,68,92,,,,,,,,
08-12-2021,21-00,11.7,52,0.93,980,0,1,68,92,,,,,,,,
08-12-2021,22-00,11.7,49,0.93,923,0,1,69,92,,,,,,,,
08-12-2021,23-00,11.6,45,0.93,841,0,1,69,92,,,,,,,,
08-12-2021,00-00,11.6,44,0.93,822,0,1,69,92,,,,,,,,
09-12-2021,01-00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
09-12-2021,02-00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
09-12-2021,03-00,11.4,81,0.92,1471,0,1,73,84,,,,,,,,
